CustomerKey|GeographyKey|FirstName|MiddleName|LastName|BirthDate|MaritalStatus|Suffix|Title|EmailAddress|YearlyIncome|Education|Occupation|AddressLine1|AddressLine2|Phone|DateFirstPurchase|CustomerType|CompanyName
153|537|James|J|Williams|1976-01-10|S||Mr.|james77@adventure-works.com|40000.0|High School|Skilled Manual|6827 Seagull Court||355-555-0153|2003-07-13|Person|
154|678|Angela|R|James|1976-06-23|M||Mrs.|angela34@adventure-works.com|40000.0|High School|Skilled Manual|8877 Weatherly Drive||847-555-0111|2003-09-30|Person|
155|573|Megan|G|Walker|1976-08-21|S||Mrs.|megan25@adventure-works.com|40000.0|Partial College|Skilled Manual|6898 Holiday Hills||918-555-0186|2003-07-14|Person|
156|443|Hunter|J|Robinson|1976-01-26|S||Mr.|hunter50@adventure-works.com|40000.0|Partial College|Skilled Manual|8356 Mori Court||891-555-0125|2003-07-10|Person|
157|645|Maria||Roberts|1976-02-07|S||Mrs.|maria47@adventure-works.com|40000.0|Partial College|Skilled Manual|9452 Mariposa Ct.||158-555-0199|2003-07-12|Person|
158|559|Hannah|E|Long|1975-06-11|M||Mrs.|hannah32@adventure-works.com|40000.0|High School|Skilled Manual|1832 Preston Ct.||974-555-0177|2004-01-25|Person|
159|690|Jason|K|Wright|1975-10-08|S||Mr.|jason46@adventure-works.com|40000.0|High School|Skilled Manual|6771 Bundros Court||694-555-0176|2003-07-23|Person|
160|707|Brianna|A|Hughes|1975-09-17|S||Mrs.|brianna57@adventure-works.com|40000.0|High School|Skilled Manual|6793 Bonifacio St.||319-555-0183|2004-03-11|Person|
161|470|Maurice|M|Tang|1974-01-08|S||Mr.|maurice4@adventure-works.com|40000.0|Partial College|Skilled Manual|2886 Chaparral Court|Space # 45|947-555-0172|2003-08-25|Person|
162|470|Emily||Wood|1974-04-22|S||Mrs.|emily27@adventure-works.com|40000.0|Partial College|Skilled Manual|1562 Black Walnut||184-555-0114|2003-12-03|Person|
163|643|Chase||Cox|1974-03-05|S||Mr.|chase10@adventure-works.com|40000.0|Partial College|Skilled Manual|P.O. Box 8070||764-555-0116|2003-08-22|Person|
164|552|Gabriel||Wang|1974-12-20|M||Mr.|gabriel21@adventure-works.com|40000.0|Partial College|Skilled Manual|8002 Crane Court||617-555-0150|2003-11-02|Person|
165|560|Devin||Brooks|1974-05-05|S||Mr.|devin63@adventure-works.com|40000.0|Partial College|Skilled Manual|4231 Highland Dr.||502-555-0138|2003-10-29|Person|
166|520|Jocelyn||Alexander|1973-07-18|M||Mrs.|jocelyn18@adventure-works.com|60000.0|Partial College|Skilled Manual|3376 Bank Way||354-555-0134|2003-11-26|Person|
167|522|Ashley||Martinez|1972-04-24|S||Mrs.|ashley18@adventure-works.com|70000.0|Partial College|Skilled Manual|6993 Whyte Park Ave.||131-555-0194|2004-04-16|Person|
168|495|Jasmine|J|Barnes|1972-08-01|S||Mrs.|jasmine43@adventure-works.com|80000.0|Bachelors|Management|9183 Via Del Sol||178-555-0156|2003-07-11|Person|
169|520|David||Rodriguez|1968-05-15|S||Mr.|david83@adventure-works.com|80000.0|Bachelors|Management|38 Shangri-la Rd.||730-555-0128|2003-07-19|Person|
170|619|Bryce||Richardson|1968-06-22|M||Mr.|bryce8@adventure-works.com|90000.0|Bachelors|Management|1841 Blackwood Drive||178-555-0176|2003-11-27|Person|
171|597|Carol|T|Howard|1968-02-05|M||Mrs.|carol5@adventure-works.com|90000.0|Bachelors|Management|6281 Edward Ave||845-555-0127|2004-02-27|Person|
172|707|Jonathan|E|Hill|1967-10-09|S||Mr.|jonathan43@adventure-works.com|100000.0|Bachelors|Management|3731 Chinquapin Ct||134-555-0196|2002-02-20|Person|
173|507|Gabrielle|J|Adams|1967-11-21|M||Mrs.|gabrielle58@adventure-works.com|100000.0|Bachelors|Management|5621 Arcadia Pl.||403-555-0152|2003-11-04|Person|
174|703|Sarah|F|Thomas|1967-09-01|S||Sra.|sarah13@adventure-works.com|110000.0|Graduate Degree|Management|5636 Mt. Whitney Dr.||868-555-0188|2003-09-03|Person|
175|653|Nicholas||Robinson|1967-07-13|M||Mr.|nicholas19@adventure-works.com|110000.0|Graduate Degree|Management|1318 Lasalle Street||949-555-0138|2004-01-14|Person|
176|430|Luis||Wang|1963-03-05|S||Mr.|luis24@adventure-works.com|70000.0|Partial College|Skilled Manual|6943 Patterson Blvd.||418-555-0127|2002-02-28|Person|
177|490|Mason|D|Roberts|1968-01-25|M||Mr.|mason25@adventure-works.com|90000.0|Bachelors|Management|5753 Megan Dr.||539-555-0162|2003-08-06|Person|
178|688|Jose|M|Flores|1942-07-04|M||Mr.|jose6@adventure-works.com|110000.0|Graduate Degree|Management|3991 Rambling Rose Drive||157-555-0182|2003-09-30|Person|
179|645|Nathan|J|Johnson|1943-08-24|M||Mr.|nathan55@adventure-works.com|100000.0|Graduate Degree|Management|8927 Daylight Place||117-555-0182|2003-08-25|Person|
180|430|Molly|E|Rodriguez|1943-06-14|M||Ms.|molly18@adventure-works.com|120000.0|Graduate Degree|Management|5556 Riverland Dr.||135-555-0185|2003-09-13|Person|
181|610|April||Anand|1943-01-02|M||Ms.|april18@adventure-works.com|160000.0|Bachelors|Management|3531 Brookview Drive||702-555-0144|2003-09-18|Person|
182|653|Devin|P|Martin|1943-08-08|M||Mr.|devin13@adventure-works.com|170000.0|Graduate Degree|Management|1085 Greenbelt Way|Unit B-105|735-555-0197|2003-11-08|Person|
183|694|Stephanie||Torres|1944-08-25|S||Ms.|stephanie19@adventure-works.com|70000.0|Bachelors|Management|6968 Mildred Ln.||567-555-0176|2004-02-29|Person|
184|691|Jasmine|W|Lee|1944-07-15|S||Mrs.|jasmine19@adventure-works.com|70000.0|Bachelors|Management|7502 Contuti Avenue||147-555-0199|2003-11-01|Person|
185|470|Meghan||Hernandez|1944-11-16|S||Sra.|meghan3@adventure-works.com|70000.0|Bachelors|Management|5872 L St.||967-555-0188|2004-02-11|Person|
186|511|Ashley||Henderson|1944-10-08|S||Ms.|ashley31@adventure-works.com|70000.0|Bachelors|Management|8834 San Jose Ave.||173-555-0121|2003-08-25|Person|
187|527|Sarah|C|Price|1944-05-21|S||Mrs.|sarah25@adventure-works.com|70000.0|Bachelors|Management|4815 Paraiso Ct.||180-555-0133|2004-04-20|Person|
188|597|Jennifer|S|Cooper|1944-02-22|M||Ms.|jennifer63@adventure-works.com|60000.0|Graduate Degree|Management|2429 Longview Road||857-555-0111|2003-10-05|Person|
189|690|Catherine||Morris|1944-09-06|M||Sra.|catherine16@adventure-works.com|60000.0|Graduate Degree|Management|6542 Stonewood Drive||795-555-0117|2004-05-04|Person|
190|583|Lawrence|W|Blanco|1944-07-15|S||Mr.|lawrence14@adventure-works.com|60000.0|Graduate Degree|Management|7502 Contuti Avenue||656-555-0171|2002-02-26|Person|
191|430|Carson||Bryant|1944-06-22|M||Mr.|carson17@adventure-works.com|70000.0|Bachelors|Management|2995 Youngsdale Dr.||240-555-0142|2004-02-29|Person|
192|469|Kristi|E|Perez|1945-12-18|S||Ms.|kristi39@adventure-works.com|70000.0|Bachelors|Management|1769 Lislin Ct||123-555-0181|2002-02-11|Person|
193|693|James|C|Brown|1945-09-13|M||Mr.|james79@adventure-works.com|60000.0|Bachelors|Management|673 Old Mountain View Dr.||725-555-0117|2003-12-25|Person|
194|573|Ian|A|Gray|1945-02-13|M||Mr.|ian72@adventure-works.com|60000.0|Bachelors|Management|5941 Gill Dr.||596-555-0190|2003-08-29|Person|
195|527|Jacqueline|R|Price|1945-06-10|M||Mrs.|jacqueline0@adventure-works.com|60000.0|Bachelors|Management|872 Mark Twain Dr||266-555-0112|2003-09-14|Person|
196|678|Megan||Henderson|1946-02-10|M||Mrs.|megan55@adventure-works.com|60000.0|Bachelors|Management|8411 Mt. Olivet Place||560-555-0150|2003-10-16|Person|
197|580|Alfredo||Romero|1946-06-07|M||Mr.|alfredo10@adventure-works.com|60000.0|Bachelors|Management|2499 Greendell Pl||342-555-0110|2003-09-04|Person|
198|693|Andrea||Morris|1946-06-18|M||Mrs.|andrea18@adventure-works.com|70000.0|Bachelors|Management|1883 Green View Court||715-555-0178|2003-11-03|Person|
199|691|Brooke||Sanders|1946-11-26|S||Mrs.|brooke3@adventure-works.com|70000.0|Bachelors|Management|5192 Dumbarton Drive||215-555-0156|2003-08-09|Person|
200|445|Jacqueline||Bennett|1946-11-06|M||Mrs.|jacqueline1@adventure-works.com|70000.0|Bachelors|Management|8948 Chinquapin Court||413-555-0174|2003-09-19|Person|
201|701|Jason|L|Griffin|1947-11-22|M||Sr.|jason18@adventure-works.com|70000.0|Bachelors|Management|7239 Nicholas Drive||232-555-0160|2003-08-11|Person|
202|547|Amanda||Foster|1947-08-18|M||Mrs.|amanda37@adventure-works.com|70000.0|Bachelors|Management|3984 San Francisco||505-555-0159|2004-01-02|Person|
203|645|Alexia|L|Price|1947-08-26|M||Sra.|alexia0@adventure-works.com|80000.0|Bachelors|Management|2079 Wellington Ct||552-555-0118|2004-03-18|Person|
204|675|Luis|D|Diaz|1948-08-21|M||Sr.|luis21@adventure-works.com|40000.0|High School|Professional|3682 Diablo View Road||171-555-0126|2003-08-24|Person|
205|580|Destiny|C|Rivera|1948-06-01|M||Ms.|destiny33@adventure-works.com|40000.0|High School|Professional|6965 Appalachian Drive||743-555-0111|2004-02-10|Person|
206|597|Abby||Fernandez|1948-07-24|M||Ms.|abby13@adventure-works.com|40000.0|High School|Professional|8330 Glenside Court||134-555-0119|2004-01-28|Person|
207|507|Blake||Flores|1948-09-24|M||Mr.|blake60@adventure-works.com|60000.0|Partial College|Professional|9410 Ferry St.||975-555-0163|2003-11-12|Person|
208|678|Danielle||Cox|1948-07-19|S||Sra.|danielle12@adventure-works.com|60000.0|Partial College|Professional|2346 Wren Ave||396-555-0158|2003-08-04|Person|
209|633|Maria||Reed|1948-02-04|M||Sra.|maria4@adventure-works.com|60000.0|Bachelors|Management|1413 Bridgeview St||156-555-0163|2003-09-05|Person|
210|505|Allison||Evans|1948-01-13|M||Ms.|allison21@adventure-works.com|60000.0|Bachelors|Management|3515 Sutton Circle||988-555-0151|2003-09-26|Person|
211|570|Edward|J|Wood|1948-06-08|M||Mr.|edward50@adventure-works.com|70000.0|Partial College|Professional|1039 Adelaide St.||229-555-0114|2003-11-07|Person|
212|490|Samantha||Russell|1949-10-12|M||Ms.|samantha42@adventure-works.com|40000.0|High School|Professional|9256 Village Oaks Dr.||547-555-0121|2003-08-05|Person|
213|511|Chloe||Campbell|1949-11-05|M||Mrs.|chloe4@adventure-works.com|40000.0|High School|Professional|3562 East Ave.|# 4|205-555-0169|2003-08-03|Person|
214|479|Stephanie|B|Murphy|1949-05-14|S||Mrs.|stephanie11@adventure-works.com|60000.0|Partial College|Professional|5514 Grant Street||293-555-0151|2003-09-29|Person|
215|660|Charles|O|Miller|1949-11-07|S||Mr.|charles9@adventure-works.com|60000.0|Partial College|Professional|2719 Little Dr||389-555-0115|2004-02-15|Person|
216|682|Ana||Perry|1950-06-21|M||Mrs.|ana7@adventure-works.com|40000.0|Partial High School|Skilled Manual|3114 Arlington Way||446-555-0134|2003-08-19|Person|
217|536|Jasmine|A|Torres|1950-05-20|S||Mrs.|jasmine32@adventure-works.com|60000.0|Partial College|Professional|8328 San Francisco||939-555-0130|2002-02-15|Person|
218|536|Natalie|P|Adams|1950-02-11|S||Mrs.|natalie58@adventure-works.com|60000.0|Partial College|Professional|6592 Bent Tree Lane||300-555-0150|2002-02-10|Person|
219|559|Olivia||Brown|1950-09-11|S||Mrs.|olivia4@adventure-works.com|60000.0|Partial College|Professional|3964 Stony Hill Circle||414-555-0147|2003-09-01|Person|
220|573|Charles||Cook|1950-12-02|M||Mr.|charles69@adventure-works.com|60000.0|High School|Professional|6871 Bel Air Dr.||755-555-0111|2004-05-01|Person|
221|469|Erica|C|Huang|1950-02-23|M||Mrs.|erica5@adventure-works.com|60000.0|Partial College|Professional|9142 All Ways Drive||618-555-0157|2003-09-15|Person|
222|645|Nathan||Perry|1950-06-10|M||Mr.|nathan3@adventure-works.com|70000.0|Partial College|Professional|9714 Nicholas Drive||271-555-0191|2003-10-09|Person|
223|547|Alexandra||Rivera|1950-08-17|M||Mrs.|alexandra11@adventure-works.com|80000.0|Bachelors|Management|4999 Corte Segunda||488-555-0143|2004-05-04|Person|
224|499|Hailey|I|Patterson|1951-09-16|S||Mrs.|hailey30@adventure-works.com|70000.0|High School|Professional|5045 Vancouver Way|# 133|480-555-0126|2003-08-02|Person|
225|597|Tiffany|J|Li|1951-09-06|S||Mrs.|tiffany3@adventure-works.com|70000.0|High School|Professional|6404 Del Mar Ave||197-555-0118|2002-02-07|Person|
226|678|Madison|D|Lee|1951-02-16|M||Ms.|madison22@adventure-works.com|60000.0|Partial College|Professional|5927 Seaview Avenue||471-555-0142|2003-12-24|Person|
227|703|Sydney|T|Ross|1951-09-27|M||Mrs.|sydney26@adventure-works.com|60000.0|Partial College|Professional|5252 Santa Fe||219-555-0146|2003-08-25|Person|
228|469|Marshall|D|Chavez|1951-08-12|S||Mr.|marshall35@adventure-works.com|60000.0|Partial College|Professional|9022 Estudillo Street||712-555-0116|2002-02-03|Person|
229|625|Ashley|R|Jones|1951-04-19|M||Mrs.|ashley3@adventure-works.com|60000.0|Partial College|Professional|7681 Willow Pass Road||996-555-0169|2004-04-27|Person|
230|538|Adrian|C|Stewart|1951-12-03|S||Mr.|adrian21@adventure-works.com|70000.0|Partial College|Professional|6898 Shaw Rd.||812-555-0122|2004-01-28|Person|
231|547|Amber||Turner|1951-04-03|M||Mrs.|amber4@adventure-works.com|70000.0|Partial College|Professional|6345 Ridge Circle||155-555-0131|2004-01-17|Person|
232|442|Dennis||Zhang|1952-11-14|M||Mr.|dennis1@adventure-works.com|60000.0|High School|Professional|3951 Calle Verde Drive||710-555-0134|2003-08-14|Person|
233|627|Hailey|R|Bryant|1952-09-27|M||Mrs.|hailey38@adventure-works.com|60000.0|High School|Professional|2828 Rogers Ave.||156-555-0195|2004-03-23|Person|
234|584|Todd||Li|1952-09-09|M||Mr.|todd5@adventure-works.com|70000.0|Partial College|Professional|5897 Scottsdale Rd.||680-555-0147|2003-08-12|Person|
235|652|Anna||Griffin|1952-11-19|S||Mrs.|anna46@adventure-works.com|70000.0|Partial College|Professional|7221 Peachwillow Street||965-555-0146|2003-08-12|Person|
236|577|Angel|J|Stewart|1952-02-08|M||Mr.|angel24@adventure-works.com|70000.0|Partial College|Professional|2585 La Salle Ct.||540-555-0122|2004-01-05|Person|
237|583|Jeremy||Butler|1952-03-05|S||Mr.|jeremy29@adventure-works.com|70000.0|Partial College|Professional|8811 The Trees Dr.||980-555-0117|2004-04-05|Person|
238|696|Clarence|M|Anand|1958-09-23|S||Mr.|clarence36@adventure-works.com|130000.0|Bachelors|Management|Welt Platz 6||1 (11) 500 555-0191|2002-03-08|Person|
239|588|Mayra||Prasad|1958-08-10|S||Mrs.|mayra9@adventure-works.com|130000.0|Bachelors|Management|1119 Elderwood Dr.|#3|1 (11) 500 555-0116|2001-07-09|Person|
240|506|Latoya|C|Goel|1958-10-06|M||Mrs.|latoya18@adventure-works.com|130000.0|Partial College|Professional|8154 Pheasant Circle||1 (11) 500 555-0149|2001-07-22|Person|
241|704|Anne|B|Hernandez|1958-12-11|M||Mrs.|anne4@adventure-works.com|160000.0|Partial College|Professional|76 Woodcrest Dr.||1 (11) 500 555-0119|2001-08-30|Person|
242|503|Lisa||Cai|1957-10-11|S||Mrs.|lisa24@adventure-works.com|100000.0|Partial College|Professional|102, rue de Berri||1 (11) 500 555-0125|2003-03-14|Person|
243|564|Larry||Munoz|1957-11-11|M||Mr.|larry9@adventure-works.com|110000.0|Partial College|Professional|Midi-Couleurs||1 (11) 500 555-0193|2003-03-23|Person|
244|481|Robin|V|Alvarez|1957-10-09|M||Sra.|robin2@adventure-works.com|150000.0|Partial College|Professional|4086 Emmons Canyon Lane||1 (11) 500 555-0198|2001-08-24|Person|
245|541|Alexis|M|Coleman|1957-11-26|S||Sra.|alexis28@adventure-works.com|170000.0|Bachelors|Management|7140 Camelback Road||1 (11) 500 555-0115|2001-08-15|Person|
246|662|Ricky|D|Vazquez|1956-10-27|M||Mr.|ricky15@adventure-works.com|120000.0|High School|Professional|Roßstr 9928||1 (11) 500 555-0147|2002-03-29|Person|
247|662|Latasha||Rubio|1956-10-09|M||Sra.|latasha21@adventure-works.com|120000.0|High School|Professional|Alderstr 7690||1 (11) 500 555-0178|2002-04-05|Person|
248|498|Claudia|M|Zhou|1956-06-06|S||Mrs.|claudia7@adventure-works.com|130000.0|Partial College|Professional|6516 Beauer Lane||1 (11) 500 555-0116|2001-08-21|Person|
249|545|Tristan|P|Alexander|1955-03-26|M||Mr.|tristan19@adventure-works.com|110000.0|Partial College|Professional|88, avenue des Champs-Elysées||1 (11) 500 555-0124|2004-01-15|Person|
250|556|Cindy|A|Patel|1955-07-13|M||Sra.|cindy3@adventure-works.com|130000.0|Partial College|Professional|Essener Straße 123||1 (11) 500 555-0149|2002-04-11|Person|
251|574|Shannon|D|Liu|1955-03-12|M||Mrs.|shannon4@adventure-works.com|170000.0|High School|Professional|4185 Keywood Ct.||1 (11) 500 555-0119|2001-09-17|Person|
252|490|Xavier||Long|1932-07-04|S||Mr.|xavier51@adventure-works.com|30000.0|High School|Professional|9245 Dantley Way||243-555-0114|2004-04-20|Person|
253|502|Nicholas|D|Thompson|1932-06-07|S||Mr.|nicholas16@adventure-works.com|90000.0|Graduate Degree|Management|504 O St.||377-555-0147|2002-02-14|Person|
254|701|José|M|Hernandez|1933-02-28|M||Mr.|josé54@adventure-works.com|60000.0|Graduate Degree|Management|5703 Donald Dr.||712-555-0130|2003-09-02|Person|
255|597|Johnathan|W|Vance|1933-03-03|M||Mr.|johnathan5@adventure-works.com|70000.0|Graduate Degree|Management|9430 Versailles Pl||494-555-0166|2004-05-26|Person|
256|597|Colin||Lin|1933-04-04|M||Mr.|colin8@adventure-works.com|70000.0|Graduate Degree|Management|6083 San Jose||599-555-0132|2003-08-27|Person|
257|507|Katelyn|L|Hernandez|1933-09-20|M||Mrs.|katelyn42@adventure-works.com|70000.0|Graduate Degree|Management|7496 Deerfield Dr.||249-555-0116|2003-10-17|Person|
258|667|Jacqueline||Powell|1933-01-06|S||Mrs.|jacqueline9@adventure-works.com|120000.0|Graduate Degree|Management|4076 Northwood Dr||796-555-0111|2002-02-24|Person|
259|527|Xavier||Hill|1933-06-28|M||Mr.|xavier26@adventure-works.com|120000.0|Graduate Degree|Management|2707 Virgil Street||559-555-0149|2003-11-22|Person|
260|686|Victoria|C|Stewart|1965-03-27|M||Mrs.|victoria24@adventure-works.com|100000.0|Partial College|Professional|3623 Barquentine Court||230-555-0139|2002-03-07|Person|
261|445|Katelyn|L|Kelly|1965-04-12|M||Mrs.|katelyn1@adventure-works.com|110000.0|Bachelors|Management|7085 Solano Drive||507-555-0132|2003-08-09|Person|
262|688|Stephanie||Collins|1965-04-24|M||Sra.|stephanie52@adventure-works.com|130000.0|Graduate Degree|Management|2868 Central Avenue||209-555-0173|2002-03-30|Person|
263|675|Jennifer||Simmons|1964-05-04|M||Mrs.|jennifer88@adventure-works.com|80000.0|Bachelors|Management|7959 Mt. Wilson Way||148-555-0115|2003-08-31|Person|
264|597|Trinity||Richardson|1964-09-11|M||Mrs.|trinity9@adventure-works.com|90000.0|Partial College|Professional|3063 Blue Jay Drive||111-555-0116|2002-03-01|Person|
265|495|Eduardo||Martin|1964-06-17|S||Mr.|eduardo13@adventure-works.com|90000.0|Partial College|Professional|5137 Pheasant Court||342-555-0195|2003-07-06|Person|
266|642|Elizabeth|P|Jones|1964-07-13|M||Mrs.|elizabeth7@adventure-works.com|90000.0|Partial College|Professional|2253 Firestone Dr.||941-555-0110|2003-07-07|Person|
267|535|Taylor||Howard|1964-05-05|S||Mrs.|taylor14@adventure-works.com|90000.0|Partial College|Professional|7396 Stratton Circle||162-555-0131|2002-03-13|Person|
268|445|David||Diaz|1964-10-02|S||Mr.|david55@adventure-works.com|120000.0|Partial College|Professional|2075 Browse Ct||613-555-0119|2002-03-20|Person|
269|619|Katelyn|A|Carter|1964-05-03|M||Mrs.|katelyn33@adventure-works.com|130000.0|Graduate Degree|Management|3050 Monte Cresta Avenue||103-555-0195|2003-11-30|Person|
270|472|Ryan|W|Foster|1964-10-13|M||Mr.|ryan19@adventure-works.com|130000.0|Graduate Degree|Management|5376 Sahara Drive||961-555-0133|2004-02-23|Person|
271|645|Robert|L|Lee|1964-05-04|M||Mr.|robert82@adventure-works.com|130000.0|Graduate Degree|Management|5461 Camino Verde Ct.||447-555-0174|2002-03-13|Person|
272|689|Danielle|C|Reed|1964-06-05|S||Sra.|danielle23@adventure-works.com|150000.0|Bachelors|Management|6683 Carrick Ct||136-555-0114|2002-03-30|Person|
273|430|Lauren|L|Martinez|1956-11-10|S||Mrs.|lauren35@adventure-works.com|70000.0|Partial College|Professional|4357 Tosca Way||977-555-0117|2002-03-22|Person|
274|643|Nathan|E|Lal|1956-10-01|M||Mr.|nathan26@adventure-works.com|90000.0|Partial College|Professional|7064 Cypress Ave||147-555-0121|2003-11-15|Person|
275|583|Kyle|M|Foster|1934-04-12|M||Mr.|kyle11@adventure-works.com|50000.0|Graduate Degree|Management|5617 Landing Dr||846-555-0126|2002-03-01|Person|
276|469|Jenny|D|Rai|1934-01-18|M||Sra.|jenny40@adventure-works.com|80000.0|Graduate Degree|Management|1440 Willow Pass Dr.||780-555-0119|2002-03-02|Person|
277|467|Nancy|E|Chapman|1963-09-19|M||Mrs.|nancy7@adventure-works.com|80000.0|Partial College|Professional|1480 Shoenic||909-555-0129|2003-08-02|Person|
278|682|Charles|P|Jackson|1963-06-10|M||Mr.|charles15@adventure-works.com|80000.0|Partial College|Professional|3400 Folson Drive||194-555-0175|2003-08-06|Person|
279|479|Jonathan||Phillips|1963-08-20|S||Mr.|jonathan35@adventure-works.com|90000.0|Partial College|Professional|8772 Rock Creek Way||967-555-0176|2002-03-19|Person|
280|627|Amanda|S|Cook|1963-09-12|M||Sra.|amanda3@adventure-works.com|90000.0|Partial College|Professional|9187 Vista Del Sol||252-555-0177|2003-09-04|Person|
281|507|Robert||Collins|1963-08-21|M||Mr.|robert45@adventure-works.com|90000.0|Partial College|Professional|5271 Sierra Road||966-555-0171|2004-01-02|Person|
282|443|Megan|J|Barnes|1963-10-10|S||Sra.|megan53@adventure-works.com|110000.0|Bachelors|Management|40 Ellis St.||807-555-0156|2002-03-16|Person|
283|597|Christian|A|Thomas|1962-01-16|M||Mr.|christian46@adventure-works.com|90000.0|Partial College|Professional|5205 Coralie Drive||692-555-0172|2002-03-03|Person|
